Country Name,Country Code,Series Name,Series Code,2024 [YR2024],2023 [YR2023],2022 [YR2022],2021 [YR2021],2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997],1996 [YR1996],1995 [YR1995],1994 [YR1994],1993 [YR1993],1992 [YR1992],1991 [YR1991],1990 [YR1990],1989 [YR1989],1988 [YR1988],1987 [YR1987],1986 [YR1986],1985 [YR1985],1984 [YR1984],1983 [YR1983],1982 [YR1982],1981 [YR1981],1980 [YR1980],1979 [YR1979],1978 [YR1978],1977 [YR1977],1976 [YR1976],1975 [YR1975],1974 [YR1974],1973 [YR1973],1972 [YR1972],1971 [YR1971],1970 [YR1970],1969 [YR1969],1968 [YR1968],1967 [YR1967],1966 [YR1966],1965 [YR1965],1964 [YR1964],1963 [YR1963],1962 [YR1962],1961 [YR1961],1960 [YR1960]
East Asia & Pacific (excluding high income),EAP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,36.41051606,36.75967669,37.92104861,37.91916207,36.68213998,37.51468794,38.62969263,38.68861469,38.3761567,39.49662886,41.52423317,42.4277861,43.53939191,44.40741935,44.2135381,44.24730765,45.21867438,45.01741311,45.58146863,45.10859809,44.14475214,43.73502995,43.17182303,43.42310855,43.3979803,43.05041846,43.4840258,44.12490472,43.6124314,42.91995595,42.09990083,41.80335975,40.70068452,40.21503771,39.6397552,39.90540349,39.51884645,39.08957683,39.30621984,40.24670857,40.97453387,41.84381784,40.19785866,41.43429508,43.88608401,45.18469297,43.90974928,45.4099106,44.26225136,46.03803868,43.73873288,46.02868355,46.75526946,45.86706316,43.92589619,38.93630644,35.13229983,38.50038337,42.25986793,39.62983355,39.70535026,37.25978671,35.64423045,36.39814614,48.34966383
East Asia & Pacific (excluding high income),EAP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.479713022,7.565822887,7.780360502,7.780274757,8.238582303,7.66584858,7.613954332,8.08616889,8.622093365,8.906023922,9.250575983,9.614769064,9.885869787,10.09293381,10.19751635,10.50940199,10.95614953,10.86947773,11.05121508,11.81219482,12.95367766,12.67977107,13.38294615,13.80578207,14.39693901,15.9682186,16.85751822,16.8381695,17.643445,17.94545969,17.78602131,17.59248979,19.78023017,21.39055881,23.26755523,23.23911814,24.90132803,25.63966899,25.77607841,27.29923439,29.25338273,29.76489928,28.52102346,28.17411979,28.25346383,30.99115205,28.13409076,30.4496526,33.80596231,34.87483006,36.48608209,37.59014809,37.44004496,38.69804778,39.96883378,42.45992716,46.30431194,45.44865401,43.40093182,43.63202457,43.91963448,45.72048192,45.21251498,41.67237835,29.40718839
East Asia & Pacific (excluding high income),EAP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,4.170276351,4.601433071,5.488648202,4.086930919,1.22360924,1.499486195,3.74065383,2.979183186,2.244756519,2.530898047,3.299369121,2.869045247,3.576513521,5.41240809,6.264998869,1.765125876,7.856586465,7.314730177,5.274110648,6.645185981,5.000618994,5.487429138,4.231091814,4.020716878,2.639730223,6.12145266,7.447953427,5.951307516,6.50583222,5.740236146,7.700595509,6.490654767,7.447506965,7.245674344,7.842954399,6.62688139,8.49671037,7.581920302,2.971617084,3.660195175,4.860449422,6.883437925,7.440847578,7.256552909,12.66846643,11.02740361,5.840056528,7.166047372,8.14049888,8.37841167,14.7826811,15.9974512,6.823371217,3.413529529,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (excluding high income),EAP,"Population, total",SP.POP.TOTL,2141122258,2137527754,2133560408,2128553744,2121866294,2112289891,2100698838,2087238522,2071486140,2056050896,2040383789,2023850158,2006566431,1989106668,1973602166,1959017463,1944305887,1929185103,1914002124,1898853723,1883675167,1868409996,1852659155,1836260943,1819011507,1800932833,1781546477,1760512371,1738632397,1716602413,1694244506,1671604370,1648872786,1625498444,1600739173,1575101307,1549038591,1522374575,1496124294,1471340337,1447871073,1424971585,1401081634,1377473854,1356226475,1335637622,1314775496,1294303118,1273922384,1252174248,1228688547,1202715705,1175176176,1146649477,1116395242,1086662478,1057697808,1030471073,1004271490,977366928,953783472,930810837,907473022,895534581,895961535
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2.22334E+13,2.16174E+13,2.1537E+13,2.12053E+13,1.77834E+13,1.74818E+13,1.68813E+13,1.5097E+13,1.38271E+13,1.35323E+13,1.29887E+13,1.20327E+13,1.0892E+13,9.76226E+12,7.9988E+12,6.57333E+12,6.05465E+12,4.78128E+12,3.77876E+12,3.13638E+12,2.70916E+12,2.33515E+12,2.06146E+12,1.86078E+12,1.7466E+12,1.58595E+12,1.43966E+12,1.57497E+12,1.52137E+12,1.32424E+12,1.07328E+12,8.91466E+11,8.1213E+11,7.23905E+11,6.66726E+11,6.22194E+11,5.75525E+11,5.18488E+11,5.24622E+11,5.26032E+11,4.80404E+11,4.43371E+11,4.23408E+11,4.0313E+11,3.7755E+11,3.2725E+11,2.82631E+11,2.9123E+11,2.52687E+11,2.4852E+11,2.21441E+11,1.95413E+11,1.55359E+11,1.36441E+11,1.27052E+11,1.14101E+11,1.01477E+11,1.00372E+11,1.03377E+11,94498004640,81101169481,70216443535,64922599309,71174424447,80803222393
East Asia & Pacific (IDA & IBRD countries),TEA,Trade (% of GDP),NE.TRD.GNFS.ZS,44.12108525,44.51476345,46.78672864,44.66802204,40.58945081,42.70479529,45.09485558,44.79251278,43.48747119,46.05740408,51.16728667,52.78990291,54.39406181,56.83206342,56.1724329,51.57591813,64.19332466,67.95858711,70.34242023,69.10199283,66.63549667,59.06166183,51.92051965,49.42681809,50.76789689,44.31802873,45.42898394,43.60826844,41.97412724,42.4859928,42.93063677,42.22279561,37.51238824,34.05312554,32.252125,31.99821654,34.92111374,29.94410149,24.98833991,25.86159612,24.87501165,24.39069651,25.36391154,29.42467448,27.31027343,22.63639012,20.35782529,15.18532582,15.301195,15.63454693,16.64411118,13.1911956,10.65401867,9.792518002,9.684413835,9.414034177,10.15559671,10.03286435,10.9385333,9.312952333,10.22760164,9.685972299,9.018656704,10.28723838,10.64704496
East Asia & Pacific (IDA & IBRD countries),TEA,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,8.241451012,8.120033968,8.342947239,8.445150101,8.861988187,9.350015719,9.688904655,9.438398705,9.703061012,9.997544292,10.24332576,10.49153923,10.57087567,10.36945031,10.49441574,10.55770892,10.04335794,9.442256779,8.950835909,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,161.8289581,142.6231542,156.5499796,197.7820433,184.8349144,109.2775722,82.40519905,119.4480881,137.7594793,297.0980482,97.75037303,70.14843514,52.22037674,74.17472046,110.601306,125.587847,69.95551516,143.65877,37.38997505,18.37130963,26.83266615,24.36337644,20.90448493,29.13539389,49.90476283,..,25.63322875,31.00200376,26.99400722,17.58549701,18.0005868,18.19507289,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,55.61707921,55.18770572,53.82828962,53.88535272,54.64858283,54.33332301,53.28743484,52.73996672,52.53622443,51.18522465,48.84176981,47.56470607,46.18355829,45.0901647,45.09652934,45.20093221,43.76910811,44.09505896,43.35238544,43.12491066,43.11896575,43.80237384,44.12815147,43.26451972,41.58101883,41.28806424,40.08361739,39.56217714,39.1051474,39.43936098,40.29546936,40.86862456,41.030608,39.90339085,38.65642667,39.19987543,37.96294269,37.9601383,39.04146255,39.82596219,35.09749874,33.5419501,32.16991715,32.05776506,32.44517985,33.99822244,35.47394602,37.70801487,35.96458307,37.83713342,39.70786387,42.09488161,44.38853521,44.05813402,44.66431882,48.52430619,48.9420464,48.53377896,46.71538887,50.7251593,49.45386075,49.5769572,54.03650567,59.82971939,60.77297152
East Asia & Pacific (IDA & IBRD countries),TEA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,36.40424791,36.75339496,37.91461745,37.91270412,36.67587275,37.5082061,38.62292326,38.68178751,38.3693553,39.48963713,41.51687218,42.42025639,43.53156732,44.3995368,44.20564158,44.23915643,45.21021125,45.00881022,45.57233704,45.09926954,44.13566075,43.72608149,43.16300425,43.41370578,43.38814153,43.04035179,43.47316217,44.11428301,43.60193514,42.90934426,42.08888781,41.79154147,40.68775658,40.20114637,39.62566123,39.89143954,39.5055528,39.07665168,39.29393464,40.23456808,40.96150521,41.83021793,40.18432644,41.42037114,43.87162205,45.16909034,43.89384706,45.3943629,44.24596872,46.02129961,43.72270569,46.01298727,46.73857038,45.8505512,43.91022727,38.92241737,35.1197677,38.4866498,42.24479331,39.61569709,39.69118686,37.24649568,35.6315157,36.38516247,48.3324169
East Asia & Pacific (IDA & IBRD countries),TEA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.467108171,7.553082484,7.767265351,7.767176228,8.224702249,7.652930229,7.60111611,8.072528377,8.607523701,8.890980864,9.234955089,9.598534634,9.869158572,10.07589494,10.18028992,10.49160593,10.93757253,10.85099494,11.03236099,11.7918957,12.93135557,12.65789044,13.35972009,13.78170626,14.37179003,15.94021129,16.82768188,16.80852059,17.612379,17.91374414,17.75433272,17.56077504,19.74388175,21.35065764,23.22391756,23.19566433,24.85510275,25.59221986,25.72884277,27.2495046,29.19961652,29.70998352,28.46807159,28.12182862,28.20120919,30.93334596,28.08114048,30.39294539,33.74214442,34.80914325,36.41725711,37.52019453,37.36976706,38.62529891,39.89382697,42.38024549,46.21741577,45.3633636,43.31948423,43.5501433,43.83721347,45.63468138,45.12766771,41.59417462,29.3520019
East Asia & Pacific (IDA & IBRD countries),TEA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,4.170276351,6.078793388,5.488648202,4.473861321,1.22360924,1.315506507,3.74065383,2.979183186,2.438924087,2.530898047,3.053055301,2.869045247,3.753878753,5.41240809,4.370884364,1.826703684,7.856586465,5.776960147,5.111586663,6.645185981,5.000618994,5.487429138,4.231091814,4.020716878,2.998895912,6.12145266,5.642534791,5.951307516,4.590050945,5.150414709,7.253088482,6.490654767,7.447506965,7.245674344,8.50321978,6.97641986,7.9621185,7.819157355,3.865876239,3.685777321,4.860449422,7.475060096,7.68423547,8.477511854,10.84905666,10.24766413,7.309194575,7.718911029,8.376200124,9.460989367,14.62264054,11.84466031,6.823371217,4.409175561,..,..,..,..,..,..,..,..,..,..,..
East Asia & Pacific (IDA & IBRD countries),TEA,"Population, total",SP.POP.TOTL,2114653077,2111139152,2107261123,2102350702,2095759417,2086281644,2074796982,2061449949,2045816761,2030504270,2014960984,1998548872,1981382735,1964036970,1948643347,1934167856,1919570287,1904568042,1889507244,1874487158,1859450104,1844349334,1828744767,1812475067,1795374943,1777464322,1758263635,1737429846,1715764488,1693960469,1671877438,1649557492,1627147885,1604095270,1579651917,1554321275,1528559240,1502192372,1476236205,1451742188,1428557744,1405938773,1382326011,1358992800,1338009609,1317673957,1297059239,1276830008,1256698596,1235222835,1212035036,1186384756,1159220113,1131095541,1101240545,1071912603,1043349620,1016529846,990719244,964163938,940909509,918259043,895224912,883558197,884252517
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,1.64061E+13,1.57872E+13,1.44524E+13,1.49185E+13,1.32669E+13,1.3587E+13,1.3868E+13,1.28399E+13,1.21246E+13,1.18286E+13,1.36833E+13,1.33587E+13,1.27867E+13,1.38102E+13,1.27861E+13,1.30843E+13,1.42963E+13,1.30003E+13,1.12883E+13,1.06118E+13,1.0231E+13,8.92123E+12,7.24186E+12,6.6319E+12,6.52863E+12,7.14886E+12,7.17436E+12,6.97767E+12,7.6295E+12,7.54004E+12,6.53116E+12,6.18049E+12,6.75051E+12,6.12771E+12,5.90562E+12,4.69311E+12,4.5949E+12,4.17753E+12,3.3773E+12,2.40499E+12,2.34111E+12,2.4401E+12,2.50098E+12,2.58376E+12,2.97369E+12,2.65541E+12,2.19188E+12,1.79046E+12,1.57333E+12,1.50722E+12,1.30101E+12,1.14731E+12,8.83508E+11,7.31196E+11,6.4511E+11,5.69432E+11,5.09702E+11,4.74087E+11,4.46134E+11,4.12364E+11,3.7725E+11,3.40513E+11,3.09383E+11,2.79722E+11,2.51413E+11
Euro area,EMU,Trade (% of GDP),NE.TRD.GNFS.ZS,89.30667917,92.61792406,100.6067942,88.36782338,81.07525153,87.84152492,87.7150254,86.03889598,82.9496354,83.99692556,82.59332624,82.14542214,82.63216502,81.01508047,75.86402336,67.99460191,78.23115613,77.31959037,75.65588431,71.61399207,68.55795626,65.77623081,67.26784028,69.65818613,70.51185192,62.86652481,62.1238742,60.88886179,56.87476219,56.18880283,53.224116,50.62796843,52.40096498,53.34582191,53.11864267,53.63933178,50.76631434,49.52388217,50.07015851,56.86723255,56.40031346,53.34622539,53.6345426,53.93084694,51.3228121,48.91408091,46.06115126,47.09883435,46.95819021,44.32663556,48.13788646,41.34678444,39.24158898,39.05525966,39.32786435,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,19.35095043,19.1878327,18.85248052,19.17464297,19.1266813,18.99633913,18.84440742,18.95386953,19.04833406,18.99035629,18.53272801,18.06101965,17.97864717,17.59678742,18.33855855,18.73690377,18.5720669,18.20643136,18.0285067,18.66534718,18.90341965,19.29044562,19.70550792,19.90426337,19.46075608,19.10935448,18.70274296,18.5307414,17.77715224,17.83969577,17.9772329,17.88194972,17.04379641,17.15482576,16.97583367,16.8462884,16.70864964,16.19747899,16.07703356,15.98021893,15.57474048,15.3829891,15.36657461,14.9487794,14.86188983,14.70449608,14.56279862,13.8757435,14.28541241,14.19734348,13.9923879,..,..,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,..,..,..,..,..,..,..,..,..,47.00266327,46.56512714,36.96341741,36.71376569,41.70921682,45.79420674,47.94671585,80.19309707,101.4867665,72.37782841,52.51098234,51.52729858,47.89387168,51.1987408,77.72354047,100.7318341,62.44961933,50.65680644,31.04235753,11.36665459,15.05986447,17.34745822,14.48788681,10.34403436,11.76349109,15.32438822,13.98743124,11.63086773,16.07290527,9.288680051,6.214895856,2.356887617,2.324047523,1.336225932,1.597266915,1.381379764,1.402206884,2.117803429,1.706068472,1.676407968,1.78742047,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,66.89633871,66.15308275,65.98091054,65.94949502,66.53637811,66.09921941,65.99770445,65.94506788,66.07273283,66.12436832,66.44216405,66.38860712,66.16518612,66.03944727,66.23780521,66.83940212,64.94543945,64.11646426,64.09103364,64.3920669,64.16648942,64.12590888,63.7235842,63.13509424,62.64803191,62.46032696,62.2044032,62.11580863,61.96034223,61.51618171,61.67837935,61.62013294,59.92267344,59.14312534,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.5715369,22.76272859,22.36508308,21.79867824,21.5926379,21.6221818,21.67272779,21.67409146,21.66936759,21.67016819,21.32128696,21.45785827,21.78461915,21.9722205,21.98598527,21.77434939,23.30542564,23.6840069,23.70224659,23.53239648,23.72643144,23.82198442,24.17659492,24.63824858,24.94270899,24.9718659,25.40429505,25.5552556,25.80307105,26.4366619,26.67455338,27.04243347,27.92973672,28.49218089,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.51500051,1.546306531,1.58832385,1.467475499,1.482775367,1.464022351,1.483700323,1.546141728,1.464545745,1.513367095,1.54891408,1.568223388,1.555084356,1.549783776,1.50658373,1.387190302,1.517882845,1.585083296,1.532141571,1.642676358,1.85264436,1.876214378,1.940799678,2.067280273,2.066402511,2.111696173,2.223962638,2.309635012,2.348828308,2.31168881,2.336157216,2.296768027,2.50384236,2.666834197,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.191794308,6.189098295,6.356672991,2.524477195,1.696730984,1.921311299,1.845980252,1.363479045,0.586737172,1.005135737,0.678004111,1.24217047,1.690579567,1.644557781,0.836737274,0.826254573,3.011474462,2.610571583,2.990822939,2.308086188,2.669529649,3.297208967,3.106330355,3.565489267,3.006792517,1.889638522,2.869387141,2.655718551,3.08711519,4.929187148,3.720793289,4.989442784,5.675853542,5.411572833,3.273846679,4.77460065,3.186361474,2.7608762,4.454478342,5.205600347,6.726273543,7.507011988,10.58198914,11.55811612,11.96932785,9.257853399,8.344437343,8.869884062,11.51955745,13.12000148,12.89565261,9.46627686,6.908856622,6.204373187,5.519126624,4.671119296,3.517347198,3.217660609,4.264101916,4.137620372,5.238375363,3.420368269,3.965605735,2.653040489,..
Euro area,EMU,"Population, total",SP.POP.TOTL,351125804,350292725,348700885,347207191,346986142,346496601,345864630,344810179,344132977,343180482,342228563,341639530,341100659,340367367,341002804,340136844,338978475,337282985,335499702,333897752,332140117,330286340,328469678,326861195,325789631,324781951,323976358,323306275,322568383,321808185,321024031,320053176,318742973,317407910,316087007,314634075,313272522,312223048,311372728,310617659,310046458,309543455,308901125,308127421,306894340,305541545,304275086,303021757,301804324,300516726,299065145,297413652,295527442,293516097,291834356,290179378,288206171,286298506,284299197,282028347,279621056,277205348,274815182,272472951,270148970
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,2.91469E+13,2.76172E+13,2.57008E+13,2.55139E+13,2.22876E+13,2.30328E+13,2.3307E+13,2.17662E+13,2.05118E+13,2.05833E+13,2.38975E+13,2.3559E+13,2.25448E+13,2.34163E+13,2.1103E+13,2.06285E+13,2.34332E+13,2.12899E+13,1.82229E+13,1.68245E+13,1.58052E+13,1.35593E+13,1.11511E+13,1.01822E+13,1.00777E+13,1.06871E+13,1.07952E+13,1.05243E+13,1.10962E+13,1.08717E+13,9.40862E+12,8.99497E+12,9.7878E+12,9.1372E+12,8.87084E+12,7.25766E+12,7.16175E+12,6.43169E+12,5.20751E+12,3.81754E+12,3.6895E+12,3.83792E+12,3.95722E+12,4.10572E+12,4.60924E+12,4.07758E+12,3.34428E+12,2.72837E+12,2.41151E+12,2.31891E+12,1.9862E+12,1.75757E+12,1.38118E+12,1.15153E+12,1.02037E+12,9.07634E+11,8.18409E+11,7.76926E+11,7.31255E+11,6.76131E+11,6.20048E+11,5.61061E+11,5.1305E+11,4.6912E+11,4.26433E+11
Europe & Central Asia,ECS,Trade (% of GDP),NE.TRD.GNFS.ZS,83.68577579,86.65530318,93.55048785,83.30313238,77.02923616,83.15037112,83.30340049,81.13398829,78.29925023,78.66910454,78.25016975,78.43975524,78.88169215,78.09964921,73.55056764,67.34754739,75.72244332,74.04889762,73.35319772,69.84285272,67.46691995,65.09606229,66.02231956,68.20047177,69.16975419,62.90731893,61.25841335,60.70702874,57.60146761,57.27458914,55.33148084,54.39156097,58.72126524,50.72705601,52.07316921,53.27249413,51.71159235,50.98524909,51.647394,57.91196168,57.58075263,54.26190124,54.13924338,54.19892527,52.39539848,50.39717503,48.11411954,49.95682915,49.44415179,46.65277113,51.00360961,43.74681432,40.90744014,41.11743801,41.48344386,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,21.42238436,19.63226612,19.5523235,18.90348038,19.21177945,19.29297543,19.14330729,18.96498406,19.08029809,19.33904129,19.34034615,19.12684226,19.04279609,18.84959311,18.45095475,19.56248545,19.93637707,19.7399435,19.45048172,18.83636084,19.1311472,19.3422043,19.83794147,20.15094367,19.85182549,20.10946509,19.82846249,19.41309315,19.28216015,18.65977993,18.33958119,18.6690129,18.78130954,18.17165609,17.80782067,17.83701723,17.85641156,17.95624601,17.63234957,17.37173518,17.40846702,17.49037297,17.11009362,16.89420376,16.24685307,16.37210913,16.49516639,16.42449064,15.80051012,15.97500612,15.55772546,16.1797134,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,..,..,..,..,..,..,..,..,..,..,45.20983498,36.63562367,40.79939337,49.08449126,56.19488965,56.64811069,78.71802994,102.5366351,70.96630272,49.77432563,49.50820074,48.23280714,51.09589925,81.65972392,101.2229627,65.46721669,55.6013732,38.71535773,20.2685062,21.13124328,23.07005553,19.20163483,12.91712714,14.25716662,21.38776706,23.1254359,20.50575624,28.57692432,13.07051559,14.20889692,7.929804811,7.369955632,2.203164227,4.498668122,4.119296781,4.095713512,4.019427914,4.074691122,4.854034869,5.043000586,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,65.44069769,64.69158488,63.83667331,64.3031792,65.20479105,64.5110813,64.2479388,64.34146513,64.64759645,64.47940785,64.23112683,63.94967793,63.64290152,63.49572606,64.10081138,65.14391223,62.92736481,62.78153651,62.78120886,63.18604129,63.40240153,63.57985127,63.2373156,62.71970866,62.07319351,62.10586719,61.72101193,61.4463035,61.19512194,60.89476417,61.34110253,61.20228321,60.30293378,58.75152646,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,22.81775001,23.86299322,24.2931517,23.22718033,22.59638359,22.99751659,23.17973151,23.00061387,22.70688475,22.89942695,22.88870402,23.18880263,23.52205499,23.6558148,23.3791003,22.94553391,24.61114934,24.52081358,24.54353929,24.24625287,24.08979049,24.03206659,24.35154359,24.854185,25.26998991,25.13727881,25.66670767,26.06803471,26.39053618,26.86022281,27.74489649,27.98543578,28.99773083,30.08034782,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
